행정구역,총인구수,연령구간인구수,2020년12월_계_0~9세,2020년12월_계_10~19세,2020년12월_계_20~29세,2020년12월_계_30~39세,2020년12월_계_40~49세,2020년12월_계_50~59세,2020년12월_계_60~69세,2020년12월_계_70~79세,2020년12월_계_80~89세,2020년12월_계_90~99세,2020년12월_계_100세 이상
인천광역시 중구 송월동(2811061000),4535.0,4535.0,193.0,335.0,509.0,464.0,611.0,826.0,801.0,530.0,218.0,36.0,12.0
인천광역시 중구 영종동(2811062000),15724.0,15724.0,927.0,1216.0,2108.0,2288.0,2544.0,2805.0,2295.0,1016.0,429.0,83.0,13.0
인천광역시 중구 영종1동(2811062200),43447.0,43447.0,7074.0,4812.0,4006.0,9014.0,9336.0,4513.0,2818.0,1360.0,449.0,63.0,2.0
인천광역시 중구 운서동(2811062800),30776.0,30776.0,1764.0,3389.0,7666.0,4956.0,5613.0,3839.0,1836.0,1207.0,464.0,41.0,1.0
인천광역시 중구 용유동(2811063000),4104.0,4104.0,86.0,123.0,289.0,284.0,495.0,917.0,1043.0,607.0,216.0,39.0,5.0
인천광역시 중구영종출장소 (2811400000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시 중구용유출장소 (2811800000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시 동구 (2814000000),62542.0,62542.0,3742.0,5029.0,6640.0,6863.0,9993.0,10171.0,10028.0,6710.0,2846.0,447.0,73.0
인천광역시 동구 만석동(2814051000),7151.0,7151.0,465.0,608.0,782.0,808.0,1216.0,1190.0,1079.0,642.0,302.0,49.0,10.0
인천광역시 동구 화수1.화평동(2814052500),6229.0,6229.0,258.0,491.0,720.0,549.0,898.0,1084.0,1076.0,772.0,315.0,55.0,11.0
인천광역시 동구 화수2동(2814053000),7855.0,7855.0,363.0,619.0,806.0,766.0,1224.0,1290.0,1361.0,954.0,415.0,50.0,7.0
인천광역시 동구 송현1.2동(2814055500),10704.0,10704.0,846.0,914.0,1205.0,1452.0,1807.0,1623.0,1511.0,972.0,319.0,44.0,11.0
인천광역시 동구 송현3동(2814057000),3749.0,3749.0,139.0,218.0,400.0,363.0,519.0,688.0,702.0,454.0,241.0,25.0,0.0
인천광역시 동구 송림1동(2814058000),1686.0,1686.0,93.0,111.0,173.0,167.0,260.0,254.0,297.0,212.0,102.0,16.0,1.0
인천광역시 동구 송림2동(2814059000),3005.0,3005.0,84.0,174.0,276.0,221.0,386.0,507.0,624.0,445.0,246.0,36.0,6.0
인천광역시 동구 송림3.5동(2814060500),8008.0,8008.0,479.0,693.0,832.0,891.0,1347.0,1287.0,1230.0,846.0,338.0,58.0,7.0
인천광역시 동구 송림4동(2814061000),4301.0,4301.0,320.0,431.0,503.0,549.0,746.0,755.0,574.0,297.0,96.0,25.0,5.0
인천광역시 동구 송림6동(2814063000),6761.0,6761.0,585.0,570.0,619.0,851.0,1167.0,1035.0,986.0,623.0,265.0,54.0,6.0
인천광역시 동구 금창동(2814064000),3093.0,3093.0,110.0,200.0,324.0,246.0,423.0,458.0,588.0,493.0,207.0,35.0,9.0
인천광역시 미추홀구 (2817700000),404343.0,404343.0,27193.0,31658.0,57331.0,55697.0,63407.0,67187.0,55629.0,31257.0,12826.0,1981.0,177.0
인천광역시 미추홀구 숭의2동(2817751000),14733.0,14733.0,1117.0,936.0,1942.0,2229.0,2177.0,2432.0,2059.0,1217.0,542.0,78.0,4.0
인천광역시 미추홀구 숭의1.3동(2817752000),14380.0,14380.0,1069.0,850.0,2108.0,2396.0,2065.0,2324.0,1893.0,1052.0,511.0,96.0,16.0
인천광역시 미추홀구 숭의4동(2817753000),16582.0,16582.0,1019.0,1329.0,2136.0,2171.0,2517.0,2751.0,2402.0,1519.0,639.0,94.0,5.0
인천광역시 미추홀구 용현1.4동(2817754000),17170.0,17170.0,630.0,949.0,3942.0,1783.0,2093.0,2599.0,2560.0,1801.0,684.0,115.0,14.0
인천광역시 미추홀구 용현2동(2817755000),17940.0,17940.0,1329.0,1323.0,2668.0,2836.0,2582.0,2771.0,2347.0,1460.0,518.0,93.0,13.0
인천광역시 미추홀구 용현3동(2817756000),7546.0,7546.0,288.0,371.0,853.0,856.0,1006.0,1290.0,1419.0,949.0,433.0,68.0,13.0
인천광역시 미추홀구 용현5동(2817757000),48192.0,48192.0,4193.0,4856.0,7030.0,6517.0,8419.0,7845.0,5342.0,2701.0,1128.0,157.0,4.0
인천광역시 미추홀구 학익1동(2817758000),31174.0,31174.0,2173.0,3473.0,4106.0,3225.0,5492.0,5562.0,4070.0,2134.0,814.0,118.0,7.0
인천광역시 미추홀구 학익2동(2817759000),19016.0,19016.0,1148.0,1777.0,2420.0,2188.0,2969.0,3377.0,2720.0,1600.0,696.0,109.0,12.0
인천광역시 미추홀구 도화1동(2817760000),23335.0,23335.0,1658.0,1577.0,3308.0,3573.0,3589.0,3789.0,3134.0,1833.0,743.0,122.0,9.0
인천광역시 미추홀구 도화2.3동(2817761000),30289.0,30289.0,2805.0,2339.0,3726.0,5285.0,4831.0,4548.0,3897.0,1959.0,781.0,107.0,11.0
인천광역시 미추홀구 주안1동(2817762000),20666.0,20666.0,1299.0,911.0,4276.0,4357.0,3136.0,3093.0,2191.0,947.0,391.0,62.0,3.0
인천광역시 미추홀구 주안2동(2817763000),16747.0,16747.0,891.0,1090.0,2125.0,2075.0,2346.0,2893.0,2829.0,1675.0,703.0,108.0,12.0
인천광역시 미추홀구 주안3동(2817764000),9003.0,9003.0,454.0,692.0,1215.0,1004.0,1375.0,1544.0,1412.0,915.0,339.0,47.0,6.0
인천광역시 미추홀구 주안4동(2817765000),14014.0,14014.0,605.0,870.0,1706.0,1540.0,1907.0,2382.0,2560.0,1677.0,661.0,95.0,11.0
인천광역시 미추홀구 주안5동(2817766000),17434.0,17434.0,825.0,1150.0,2494.0,2399.0,2620.0,3098.0,2635.0,1461.0,645.0,100.0,7.0
인천광역시 미추홀구 주안6동(2817767000),22460.0,22460.0,2053.0,1796.0,2861.0,3504.0,3888.0,3350.0,2822.0,1442.0,638.0,98.0,8.0
인천광역시 미추홀구 주안7동(2817768000),12911.0,12911.0,587.0,958.0,1550.0,1365.0,1949.0,2325.0,2233.0,1300.0,544.0,91.0,9.0
인천광역시 미추홀구 주안8동(2817769000),21452.0,21452.0,1294.0,1919.0,2912.0,2517.0,3357.0,3931.0,3126.0,1660.0,651.0,81.0,4.0
인천광역시 미추홀구 관교동(2817770000),15523.0,15523.0,1035.0,1323.0,2076.0,1972.0,2291.0,2767.0,2370.0,1147.0,451.0,85.0,6.0
인천광역시 미추홀구 문학동(2817771000),13776.0,13776.0,721.0,1169.0,1877.0,1905.0,2798.0,2516.0,1608.0,808.0,314.0,57.0,3.0
인천광역시 연수구 (2818500000),387450.0,387450.0,38415.0,42712.0,52362.0,57935.0,68485.0,64469.0,38775.0,15644.0,7272.0,1317.0,64.0
인천광역시 연수구 옥련1동(2818563000),19766.0,19766.0,1404.0,1896.0,2713.0,2336.0,3177.0,3714.0,2490.0,1337.0,614.0,82.0,3.0
인천광역시 연수구 옥련2동(2818564000),20915.0,20915.0,1548.0,2239.0,3035.0,2528.0,3338.0,3986.0,2438.0,1162.0,537.0,99.0,5.0
인천광역시 연수구 선학동(2818575000),17325.0,17325.0,889.0,1097.0,2455.0,2314.0,2350.0,3441.0,2879.0,1255.0,556.0,85.0,4.0
인천광역시 연수구 연수1동(2818576100),20129.0,20129.0,960.0,1630.0,3180.0,2591.0,3336.0,4016.0,2667.0,1170.0,499.0,76.0,4.0
인천광역시 연수구 연수2동(2818576200),21524.0,21524.0,1397.0,1731.0,3404.0,3224.0,3075.0,3955.0,2770.0,1189.0,650.0,124.0,5.0
인천광역시 연수구 연수3동(2818576300),16684.0,16684.0,1021.0,1242.0,2291.0,2247.0,2270.0,3100.0,2501.0,1169.0,689.0,147.0,7.0
인천광역시 연수구 청학동(2818576600),25283.0,25283.0,1272.0,1770.0,3550.0,3038.0,3727.0,5309.0,3859.0,1764.0,848.0,137.0,9.0
인천광역시 연수구 동춘1동(2818578000),25891.0,25891.0,2365.0,2678.0,3637.0,3930.0,4207.0,4713.0,2878.0,919.0,447.0,103.0,14.0
인천광역시 연수구 동춘2동(2818579000),18668.0,18668.0,1388.0,1994.0,2746.0,2582.0,2973.0,3514.0,2164.0,816.0,437.0,50.0,4.0
인천광역시 연수구 동춘3동(2818579500),18860.0,18860.0,1564.0,2854.0,2578.0,1847.0,3403.0,3401.0,1906.0,830.0,388.0,88.0,1.0
인천광역시 연수구 송도1동(2818582000),37487.0,37487.0,3207.0,5502.0,6310.0,4392.0,6638.0,6246.0,3351.0,1194.0,522.0,124.0,1.0
인천광역시 연수구 송도2동(2818583000),36653.0,36653.0,4860.0,6294.0,3673.0,4522.0,8521.0,5441.0,2172.0,757.0,342.0,67.0,4.0
인천광역시 연수구 송도3동(2818584000),48748.0,48748.0,6949.0,5944.0,6222.0,9444.0,9822.0,6061.0,2837.0,1029.0,375.0,64.0,1.0
인천광역시 연수구 송도4동(2818585000),24820.0,24820.0,3798.0,2824.0,2813.0,4741.0,5177.0,3231.0,1546.0,487.0,181.0,21.0,1.0
인천광역시 연수구 송도5동(2818586000),34697.0,34697.0,5793.0,3017.0,3755.0,8199.0,6471.0,4341.0,2317.0,566.0,187.0,50.0,1.0
인천광역시 남동구 (2820000000),525354.0,525354.0,41814.0,49852.0,71020.0,72394.0,88772.0,90151.0,65811.0,30829.0,12542.0,2028.0,141.0
인천광역시 남동구 구월1동(2820051000),31981.0,31981.0,3199.0,3051.0,4223.0,4773.0,5600.0,5111.0,3687.0,1583.0,619.0,129.0,6.0
인천광역시 남동구 구월2동(2820052000),35836.0,35836.0,3651.0,4406.0,4288.0,4515.0,6749.0,5748.0,3992.0,1765.0,601.0,108.0,13.0
인천광역시 남동구 구월3동(2820052100),28734.0,28734.0,1545.0,1704.0,6306.0,5453.0,4535.0,4386.0,2887.0,1347.0,506.0,64.0,1.0
인천광역시 남동구 구월4동(2820052200),15092.0,15092.0,666.0,1066.0,2133.0,1677.0,2295.0,3009.0,2326.0,1285.0,549.0,75.0,11.0
인천광역시 남동구 간석1동(2820053000),22637.0,22637.0,1251.0,1644.0,3184.0,3211.0,3434.0,4030.0,3202.0,1815.0,740.0,115.0,11.0
인천광역시 남동구 간석2동(2820054000),22266.0,22266.0,1616.0,2142.0,2922.0,2775.0,3860.0,3815.0,2942.0,1524.0,551.0,116.0,3.0
인천광역시 남동구 간석3동(2820055000),28289.0,28289.0,1615.0,2164.0,4102.0,3703.0,4332.0,5335.0,4075.0,2019.0,807.0,118.0,19.0
인천광역시 남동구 간석4동(2820055100),29266.0,29266.0,1820.0,2410.0,4230.0,4151.0,4570.0,5286.0,4045.0,1835.0,780.0,125.0,14.0
인천광역시 남동구 만수1동(2820056000),17516.0,17516.0,876.0,1131.0,2301.0,2168.0,2473.0,3415.0,2755.0,1502.0,790.0,102.0,3.0
인천광역시 남동구 만수2동(2820057000),24770.0,24770.0,1785.0,2494.0,3282.0,3033.0,4139.0,4372.0,3455.0,1556.0,556.0,83.0,15.0
인천광역시 남동구 만수3동(2820058000),17961.0,17961.0,1329.0,1641.0,2516.0,2252.0,2872.0,3262.0,2466.0,1154.0,394.0,66.0,9.0
인천광역시 남동구 만수4동(2820058100),21563.0,21563.0,1505.0,1941.0,2927.0,2852.0,3338.0,3808.0,3076.0,1394.0,613.0,106.0,3.0
인천광역시 남동구 만수5동(2820058200),15663.0,15663.0,646.0,989.0,2183.0,1863.0,2136.0,3113.0,2682.0,1456.0,516.0,78.0,1.0
인천광역시 남동구 만수6동(2820058300),24923.0,24923.0,1472.0,2367.0,3512.0,2868.0,3797.0,4854.0,3503.0,1607.0,785.0,153.0,5.0
인천광역시 남동구 장수서창동(2820065000),20410.0,20410.0,1664.0,2214.0,2392.0,2452.0,3474.0,3488.0,2923.0,1224.0,497.0,81.0,1.0
인천광역시 남동구 서창2동(2820065500),39909.0,39909.0,5995.0,3644.0,3956.0,7691.0,7437.0,4975.0,4018.0,1598.0,508.0,84.0,3.0
인천광역시 남동구 남촌도림동(2820066000),21287.0,21287.0,1315.0,1932.0,2880.0,2313.0,3368.0,4297.0,3060.0,1423.0,599.0,96.0,4.0
인천광역시 남동구 논현1동(2820069000),32331.0,32331.0,2873.0,3597.0,4182.0,4591.0,5830.0,5531.0,3469.0,1511.0,622.0,121.0,4.0
인천광역시 남동구 논현2동(2820070000),32894.0,32894.0,2506.0,3376.0,4615.0,4570.0,5685.0,5603.0,3670.0,1864.0,870.0,123.0,12.0
인천광역시 남동구 논현고잔동(2820071000),42026.0,42026.0,4485.0,5939.0,4886.0,5483.0,8848.0,6713.0,3578.0,1367.0,639.0,85.0,3.0
인천광역시 부평구 (2823700000),494962.0,494962.0,32905.0,43210.0,70185.0,67436.0,77416.0,90154.0,66008.0,31387.0,13940.0,2118.0,203.0
인천광역시 부평구 부평1동(2823751000),37397.0,37397.0,2384.0,2950.0,6090.0,6033.0,5739.0,6161.0,4617.0,2186.0,1047.0,177.0,13.0
인천광역시 부평구 부평2동(2823752000),16277.0,16277.0,893.0,1259.0,2200.0,2325.0,2496.0,2886.0,2330.0,1324.0,476.0,77.0,11.0
인천광역시 부평구 부평3동(2823753000),13143.0,13143.0,632.0,872.0,1681.0,1700.0,1915.0,2389.0,2138.0,1198.0,516.0,91.0,11.0
인천광역시 부평구 부평4동(2823754000),36696.0,36696.0,2543.0,2410.0,5884.0,6545.0,5651.0,6132.0,4356.0,2149.0,894.0,118.0,14.0
인천광역시 부평구 부평5동(2823755000),33278.0,33278.0,2519.0,2367.0,5191.0,6093.0,5373.0,5409.0,3692.0,1743.0,755.0,123.0,13.0
인천광역시 부평구 부평6동(2823756000),14668.0,14668.0,1020.0,861.0,2138.0,2318.0,2155.0,2508.0,2106.0,997.0,490.0,65.0,10.0
인천광역시 부평구 산곡1동(2823757000),13348.0,13348.0,631.0,1018.0,1739.0,1548.0,1841.0,2605.0,2243.0,1123.0,500.0,83.0,17.0
인천광역시 부평구 산곡2동(2823758000),31993.0,31993.0,2751.0,3779.0,4149.0,3806.0,5537.0,5769.0,3762.0,1643.0,683.0,106.0,8.0
인천광역시 부평구 산곡3동(2823758100),22460.0,22460.0,1235.0,2045.0,2946.0,2400.0,3181.0,4065.0,3526.0,1905.0,974.0,167.0,16.0
인천광역시 부평구 산곡4동(2823758200),18096.0,18096.0,1208.0,1779.0,2681.0,2154.0,2813.0,3414.0,2374.0,1032.0,557.0,82.0,2.0
인천광역시 부평구 청천1동(2823759100),6967.0,6967.0,321.0,523.0,898.0,798.0,1101.0,1455.0,1140.0,498.0,180.0,41.0,12.0
인천광역시 부평구 청천2동(2823759200),35013.0,35013.0,2781.0,2990.0,4925.0,5154.0,5292.0,6446.0,4535.0,1922.0,859.0,102.0,7.0
인천광역시 부평구 갈산1동(2823764100),16594.0,16594.0,886.0,1293.0,2592.0,2197.0,2406.0,3319.0,2357.0,1045.0,427.0,67.0,5.0
인천광역시 부평구 갈산2동(2823764200),19381.0,19381.0,1233.0,1480.0,2573.0,2756.0,2575.0,3592.0,3070.0,1355.0,627.0,117.0,3.0
인천광역시 부평구 삼산1동(2823764600),34432.0,34432.0,2438.0,3596.0,4796.0,3995.0,5715.0,6617.0,4172.0,1908.0,1019.0,166.0,10.0
인천광역시 부평구 삼산2동(2823764800),29409.0,29409.0,2487.0,4222.0,3769.0,2994.0,5883.0,5318.0,2841.0,1217.0,572.0,103.0,3.0
인천광역시 부평구 부개1동(2823765000),16627.0,16627.0,867.0,1112.0,2159.0,2062.0,2389.0,3015.0,2829.0,1543.0,584.0,62.0,5.0
인천광역시 부평구 부개2동(2823766000),17796.0,17796.0,1186.0,1615.0,2494.0,2323.0,2792.0,3258.0,2382.0,1196.0,487.0,55.0,8.0
인천광역시 부평구 부개3동(2823766100),32025.0,32025.0,1932.0,3382.0,4889.0,4025.0,5297.0,6300.0,3691.0,1622.0,766.0,118.0,3.0
인천광역시 부평구 일신동(2823767000),12877.0,12877.0,1084.0,1051.0,1651.0,1824.0,1851.0,2191.0,1994.0,841.0,339.0,45.0,6.0
인천광역시 부평구 십정1동(2823768000),12867.0,12867.0,682.0,1029.0,1648.0,1428.0,1940.0,2515.0,2042.0,1072.0,434.0,65.0,12.0
인천광역시 부평구 십정2동(2823769000),23618.0,23618.0,1192.0,1577.0,3092.0,2958.0,3474.0,4790.0,3811.0,1868.0,754.0,88.0,14.0
인천광역시 계양구 (2824500000),296750.0,296750.0,18490.0,26706.0,44194.0,37858.0,45784.0,60609.0,39089.0,15551.0,7277.0,1121.0,71.0
인천광역시 계양구 효성1동(2824560100),25188.0,25188.0,1326.0,2308.0,3623.0,2797.0,3655.0,5255.0,3808.0,1580.0,718.0,103.0,15.0
인천광역시 계양구 효성2동(2824560200),29940.0,29940.0,1956.0,2770.0,4321.0,3615.0,4492.0,6099.0,4234.0,1698.0,676.0,76.0,3.0
인천광역시 계양구 계산1동(2824561100),19909.0,19909.0,823.0,1280.0,3015.0,2564.0,2797.0,4290.0,3172.0,1300.0,598.0,63.0,7.0
인천광역시 계양구 계산2동(2824561200),16115.0,16115.0,635.0,1008.0,2527.0,2096.0,2094.0,3528.0,2650.0,1064.0,430.0,78.0,5.0
인천광역시 계양구 계산3동(2824561300),19893.0,19893.0,961.0,1586.0,3445.0,2869.0,2657.0,4408.0,2697.0,779.0,408.0,78.0,5.0
인천광역시 계양구 계산4동(2824561400),23671.0,23671.0,1544.0,2604.0,3989.0,2623.0,4016.0,5283.0,2397.0,633.0,472.0,107.0,3.0
인천광역시 계양구 작전1동(2824562100),28553.0,28553.0,1856.0,2805.0,4277.0,3611.0,4481.0,5758.0,3687.0,1363.0,619.0,90.0,6.0
인천광역시 계양구 작전2동(2824562200),20280.0,20280.0,1027.0,1443.0,2988.0,2832.0,2706.0,4154.0,3170.0,1321.0,542.0,89.0,8.0
인천광역시 계양구 작전서운동(2824564000),31300.0,31300.0,2214.0,3422.0,4807.0,3972.0,5280.0,6398.0,3135.0,1268.0,687.0,110.0,7.0
인천광역시 계양구 계양1동(2824571000),21432.0,21432.0,1509.0,1813.0,3050.0,2648.0,3247.0,4253.0,2912.0,1279.0,624.0,95.0,2.0
인천광역시 계양구 계양2동(2824572000),34315.0,34315.0,1799.0,2803.0,5206.0,4398.0,5214.0,7143.0,4433.0,2106.0,1041.0,163.0,9.0
인천광역시 계양구 계양3동(2824573000),26154.0,26154.0,2840.0,2864.0,2946.0,3833.0,5145.0,4040.0,2794.0,1160.0,462.0,69.0,1.0
인천광역시 서구 (2826000000),542040.0,542040.0,49907.0,56627.0,72603.0,79439.0,95351.0,93412.0,58312.0,24355.0,10255.0,1669.0,110.0
인천광역시 서구 검암경서동(2826051500),45777.0,45777.0,4598.0,4451.0,6520.0,8296.0,8522.0,6914.0,4035.0,1723.0,614.0,100.0,4.0
인천광역시 서구 연희동(2826053000),41389.0,41389.0,2422.0,3551.0,6570.0,4943.0,6290.0,8718.0,5286.0,2269.0,1133.0,192.0,15.0
인천광역시 서구 청라1동(2826053600),31412.0,31412.0,3853.0,4434.0,3921.0,5768.0,6525.0,4015.0,1899.0,659.0,294.0,42.0,2.0
인천광역시 서구 청라2동(2826053700),48926.0,48926.0,6852.0,6316.0,5747.0,8238.0,10066.0,6608.0,3458.0,1122.0,435.0,80.0,4.0
인천광역시 서구 청라3동(2826053900),30437.0,30437.0,4730.0,3847.0,3276.0,5659.0,6130.0,3938.0,2008.0,576.0,225.0,47.0,1.0
인천광역시 서구 가정1동(2826054200),28304.0,28304.0,3296.0,2117.0,3482.0,4950.0,4513.0,4681.0,3304.0,1321.0,533.0,100.0,7.0
인천광역시 서구 가정2동(2826054300),6637.0,6637.0,340.0,424.0,1024.0,908.0,845.0,1621.0,1008.0,295.0,132.0,33.0,7.0
인천광역시 서구 가정3동(2826054400),9804.0,9804.0,467.0,764.0,1577.0,1185.0,1329.0,2250.0,1456.0,504.0,243.0,26.0,3.0
인천광역시 서구 석남1동(2826055000),22742.0,22742.0,1231.0,1562.0,3289.0,2962.0,3244.0,4747.0,3528.0,1500.0,576.0,93.0,10.0
인천광역시 서구 석남2동(2826056000),13415.0,13415.0,698.0,937.0,1731.0,1572.0,1886.0,2803.0,2279.0,1034.0,402.0,69.0,4.0
인천광역시 서구 석남3동(2826056100),14195.0,14195.0,611.0,1233.0,2175.0,1537.0,2079.0,3006.0,2133.0,960.0,408.0,51.0,2.0
인천광역시 서구 신현원창동(2826057500),32203.0,32203.0,2765.0,3018.0,4311.0,4501.0,4974.0,6065.0,4319.0,1590.0,559.0,94.0,7.0
인천광역시 서구 가좌1동(2826058000),12251.0,12251.0,628.0,881.0,1745.0,1581.0,1855.0,2525.0,1792.0,857.0,342.0,42.0,3.0
인천광역시 서구 가좌2동(2826059000),20441.0,20441.0,1408.0,1944.0,2962.0,2554.0,3046.0,4001.0,2874.0,1069.0,484.0,96.0,3.0
인천광역시 서구 가좌3동(2826060000),16555.0,16555.0,663.0,1276.0,2351.0,1837.0,2271.0,3385.0,2834.0,1279.0,553.0,99.0,7.0
인천광역시 서구 가좌4동(2826061000),10865.0,10865.0,785.0,797.0,1380.0,1672.0,1592.0,2001.0,1663.0,633.0,279.0,57.0,6.0
인천광역시 서구 검단동(2826068000),33016.0,33016.0,2695.0,3442.0,4736.0,4651.0,5882.0,5775.0,3509.0,1577.0,644.0,93.0,12.0
인천광역시 서구 불로대곡동(2826069000),22826.0,22826.0,1930.0,2838.0,2868.0,2571.0,4487.0,3929.0,2200.0,1318.0,621.0,58.0,6.0
인천광역시 서구 원당동(2826070000),24579.0,24579.0,2548.0,3508.0,2750.0,3350.0,5582.0,3614.0,1797.0,968.0,395.0,63.0,4.0
인천광역시 서구 당하동(2826071000),28339.0,28339.0,2956.0,3328.0,3875.0,4566.0,5481.0,4523.0,2193.0,919.0,433.0,63.0,2.0
인천광역시 서구 오류왕길동(2826072000),24733.0,24733.0,2300.0,2675.0,3152.0,3285.0,4317.0,4427.0,2747.0,1212.0,518.0,99.0,1.0
인천광역시 서구 마전동(2826073000),23194.0,23194.0,2131.0,3284.0,3161.0,2853.0,4435.0,3866.0,1990.0,970.0,432.0,72.0,0.0
인천광역시 서구검단출장소 (2826500000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시 강화군 (2871000000),69203.0,69203.0,3334.0,4617.0,5356.0,5326.0,7764.0,11963.0,14277.0,10079.0,5643.0,809.0,35.0
인천광역시 강화군 강화읍(2871025000),22707.0,22707.0,1471.0,2190.0,2296.0,2124.0,3244.0,3788.0,3641.0,2496.0,1271.0,169.0,17.0
인천광역시 강화군 선원면(2871031000),7850.0,7850.0,511.0,672.0,718.0,650.0,1083.0,1357.0,1411.0,861.0,500.0,87.0,0.0
인천광역시 강화군 불은면(2871032000),4903.0,4903.0,181.0,212.0,314.0,336.0,433.0,872.0,1229.0,775.0,462.0,87.0,2.0
인천광역시 강화군 길상면(2871033000),7043.0,7043.0,309.0,405.0,505.0,618.0,741.0,1341.0,1638.0,950.0,446.0,87.0,3.0
인천광역시 강화군 화도면(2871034000),4507.0,4507.0,150.0,203.0,257.0,326.0,381.0,788.0,1162.0,765.0,403.0,71.0,1.0
인천광역시 강화군 양도면(2871035000),4243.0,4243.0,163.0,229.0,251.0,262.0,424.0,722.0,978.0,715.0,429.0,67.0,3.0
인천광역시 강화군 내가면(2871036000),3069.0,3069.0,72.0,120.0,178.0,186.0,266.0,525.0,766.0,606.0,322.0,27.0,1.0
인천광역시 강화군 하점면(2871037000),4037.0,4037.0,125.0,148.0,228.0,240.0,339.0,633.0,945.0,809.0,515.0,53.0,2.0
인천광역시 강화군 양사면(2871038000),1861.0,1861.0,64.0,76.0,87.0,72.0,148.0,337.0,439.0,376.0,234.0,28.0,0.0
인천광역시 강화군 송해면(2871039000),3215.0,3215.0,131.0,140.0,209.0,216.0,275.0,548.0,681.0,588.0,379.0,44.0,4.0
인천광역시 강화군 교동면(2871040000),2901.0,2901.0,71.0,110.0,173.0,149.0,200.0,539.0,646.0,614.0,354.0,44.0,1.0
인천광역시 강화군 삼산면(2871041000),2223.0,2223.0,70.0,98.0,113.0,121.0,193.0,389.0,556.0,400.0,248.0,34.0,1.0
인천광역시 강화군 서도면(2871042000),377.0,377.0,9.0,12.0,18.0,20.0,22.0,74.0,102.0,65.0,49.0,6.0,0.0
인천광역시 강화군 서도면볼음출장소(2871042500),267.0,267.0,7.0,2.0,9.0,6.0,15.0,50.0,83.0,59.0,31.0,5.0,0.0
인천광역시 옹진군 (2872000000),20455.0,20455.0,939.0,1102.0,2722.0,1889.0,2409.0,3605.0,4024.0,2371.0,1141.0,239.0,14.0
인천광역시 옹진군 북도면(2872031000),1163.0,1163.0,35.0,48.0,89.0,74.0,115.0,205.0,330.0,164.0,84.0,17.0,2.0
인천광역시 옹진군 북도면장봉출장소(2872031500),989.0,989.0,26.0,31.0,56.0,56.0,115.0,205.0,270.0,153.0,57.0,18.0,2.0
인천광역시 옹진군 백령면(2872033000),5238.0,5238.0,369.0,294.0,1056.0,624.0,671.0,708.0,767.0,427.0,253.0,65.0,4.0
인천광역시 옹진군 대청면(2872034000),1236.0,1236.0,56.0,61.0,200.0,119.0,118.0,220.0,226.0,159.0,67.0,10.0,0.0
인천광역시 옹진군 대청면소청출장소(2872034500),229.0,229.0,2.0,7.0,35.0,20.0,16.0,29.0,47.0,54.0,15.0,4.0,0.0
인천광역시 옹진군 덕적면(2872035000),1892.0,1892.0,39.0,85.0,137.0,93.0,168.0,363.0,464.0,334.0,171.0,37.0,1.0
인천광역시 옹진군 영흥면(2872036000),6377.0,6377.0,291.0,409.0,568.0,619.0,825.0,1297.0,1301.0,724.0,292.0,47.0,4.0
인천광역시 옹진군 자월면(2872037000),932.0,932.0,20.0,32.0,79.0,43.0,93.0,188.0,227.0,152.0,84.0,13.0,1.0
인천광역시 옹진군 자월면이작출장소(2872037500),379.0,379.0,13.0,15.0,24.0,21.0,36.0,74.0,89.0,63.0,35.0,9.0,0.0
